date,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index
2020-11-14,2020-11-14,448794.0,5413.0,5406.143,8467.0,85.0,69.143,26133.555,315.202,314.803,493.039,4.95,4.026,0.85,595.0,34.647,1530.0,89.093,3823571.0,23264.0,222.649,1.355,32421.0,1.888,0.137,7.3,65.74,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-11-15,2020-11-15,453634.0,4840.0,5428.429,8510.0,43.0,69.0,26415.391,281.836,316.101,495.543,2.504,4.018,0.85,586.0,34.123,1509.0,87.87,3843926.0,20355.0,223.834,1.185,32190.0,1.874,0.138,7.2,65.74,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-11-16,2020-11-16,457942.0,4308.0,5376.286,8554.0,44.0,69.714,26666.249,250.858,313.064,498.105,2.562,4.06,0.86,573.0,33.366,1557.0,90.665,3883676.0,39750.0,226.149,2.315,32092.0,1.869,0.138,7.2,65.74,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-11-17,2020-11-17,462566.0,4624.0,5262.714,8640.0,86.0,68.0,26935.507,269.258,306.451,503.113,5.008,3.96,0.88,576.0,33.541,1570.0,91.422,3922807.0,39131.0,228.428,2.279,32211.0,1.876,0.137,7.3,65.74,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-11-18,2020-11-18,468221.0,5655.0,5265.429,8722.0,82.0,69.143,27264.802,329.294,306.609,507.888,4.775,4.026,0.91,559.0,32.551,1528.0,88.976,3965230.0,42423.0,230.898,2.47,33089.0,1.927,0.133,7.5,65.74,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-11-19,2020-11-19,474163.0,5942.0,5243.571,8795.0,73.0,66.857,27610.808,346.006,305.336,512.138,4.251,3.893,0.93,555.0,32.318,1475.0,85.89,4006438.0,41208.0,233.297,2.4,33965.0,1.978,0.13,7.7,65.74,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-11-20,2020-11-20,480243.0,6080.0,5266.0,8847.0,52.0,66.429,27964.85,354.042,306.642,515.166,3.028,3.868,0.94,547.0,31.852,1414.0,82.338,4043495.0,37057.0,235.455,2.158,34741.0,2.023,0.127,7.9,65.74,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-11-21,2020-11-21,485644.0,5401.0,5264.286,8895.0,48.0,61.143,28279.354,314.504,306.543,517.961,2.795,3.56,0.94,550.0,32.027,1352.0,78.728,4071807.0,28312.0,237.104,1.649,35462.0,2.065,0.124,8.1,65.74,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-11-22,2020-11-22,490825.0,5181.0,5313.0,8916.0,21.0,58.0,28581.047,301.693,309.379,519.184,1.223,3.377,0.93,540.0,31.445,1393.0,81.115,4096860.0,25053.0,238.563,1.459,36133.0,2.104,0.12,8.3,56.48,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-11-23,2020-11-23,494756.0,3931.0,5259.143,8970.0,54.0,59.429,28809.951,228.905,306.243,522.329,3.144,3.461,0.92,536.0,31.212,1432.0,83.386,4141511.0,44651.0,241.163,2.6,36834.0,2.145,0.117,8.5,56.48,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-11-24,2020-11-24,499673.0,4917.0,5301.0,9060.0,90.0,60.0,29096.271,286.32,308.681,527.569,5.241,3.494,0.91,526.0,30.629,1399.0,81.465,4185025.0,43514.0,243.697,2.534,37460.0,2.181,0.114,8.8,56.48,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-11-25,2020-11-25,504159.0,4486.0,5134.0,9134.0,74.0,58.857,29357.494,261.223,298.956,531.879,4.309,3.427,0.91,529.0,30.804,1310.0,76.282,4226474.0,41449.0,246.11,2.414,37321.0,2.173,0.113,8.8,56.48,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-11-26,2020-11-26,509907.0,5748.0,5106.286,9209.0,75.0,59.143,29692.203,334.71,297.342,536.246,4.367,3.444,0.93,524.0,30.513,1257.0,73.196,4267219.0,40745.0,248.483,2.373,37254.0,2.169,0.112,8.9,56.48,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-11-27,2020-11-27,514378.0,4471.0,4876.429,9292.0,83.0,63.571,29952.553,260.349,283.957,541.079,4.833,3.702,0.94,518.0,30.163,1251.0,72.847,4304027.0,36808.0,250.626,2.143,37219.0,2.167,0.111,9.0,56.48,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-11-28,2020-11-28,519972.0,5594.0,4904.0,9351.0,59.0,65.143,30278.295,325.742,285.563,544.515,3.436,3.793,0.97,511.0,29.756,1200.0,69.877,4330996.0,26969.0,252.197,1.57,37027.0,2.156,0.111,9.0,56.48,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-11-29,2020-11-29,524540.0,4568.0,4816.429,9374.0,23.0,65.429,30544.292,265.997,280.464,545.854,1.339,3.81,0.99,506.0,29.465,1194.0,69.527,4354731.0,23735.0,253.579,1.382,36839.0,2.145,0.111,9.0,56.48,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-11-30,2020-11-30,528589.0,4049.0,4833.286,9401.0,27.0,61.571,30780.068,235.776,281.445,547.426,1.572,3.585,1.01,481.0,28.009,1240.0,72.206,4402087.0,47356.0,256.336,2.758,37225.0,2.168,0.111,9.0,56.48,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-12-01,2020-12-01,533513.0,4924.0,4834.286,9463.0,62.0,57.571,31066.796,286.728,281.503,551.036,3.61,3.352,1.03,478.0,27.834,1205.0,70.168,4453553.0,51466.0,259.333,2.997,38361.0,2.234,0.11,9.1,56.48,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-12-02,2020-12-02,539122.0,5609.0,4994.714,9529.0,66.0,56.429,31393.411,326.616,290.845,554.88,3.843,3.286,1.07,475.0,27.66,1131.0,65.859,4506127.0,52574.0,262.395,3.061,39950.0,2.326,0.11,9.1,56.48,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-12-03,2020-12-03,545029.0,5907.0,5017.429,9590.0,61.0,54.429,31737.379,343.968,292.168,558.432,3.552,3.169,1.11,458.0,26.67,1137.0,66.208,4558204.0,52077.0,265.427,3.032,41569.0,2.421,0.111,9.0,56.48,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-12-04,2020-12-04,551565.0,6536.0,5312.429,9649.0,59.0,51.0,32117.975,380.595,309.346,561.867,3.436,2.97,1.17,473.0,27.543,1152.0,67.082,4605584.0,47380.0,268.186,2.759,43080.0,2.509,0.113,8.8,56.48,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-12-05,2020-12-05,558363.0,6798.0,5484.429,9688.0,39.0,48.143,32513.827,395.852,319.362,564.138,2.271,2.803,1.2,472.0,27.485,1130.0,65.801,4637727.0,32143.0,270.058,1.872,43819.0,2.552,0.115,8.7,56.48,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-12-06,2020-12-06,565430.0,7067.0,5841.429,9713.0,25.0,48.429,32925.342,411.516,340.15,565.594,1.456,2.82,1.23,469.0,27.31,1172.0,68.246,4674691.0,36964.0,272.21,2.152,45709.0,2.662,0.117,8.5,56.48,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-12-07,2020-12-07,571592.0,6162.0,6143.286,9730.0,17.0,47.0,33284.16,358.817,357.727,566.584,0.99,2.737,1.24,470.0,27.368,1190.0,69.294,4735790.0,61099.0,275.768,3.558,47672.0,2.776,0.118,8.5,56.48,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-12-08,2020-12-08,578126.0,6534.0,6373.286,9801.0,71.0,48.286,33664.638,380.479,371.12,570.718,4.134,2.812,1.24,464.0,27.019,1236.0,71.973,4797233.0,61443.0,279.346,3.578,49097.0,2.859,0.121,8.3,56.48,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-12-09,2020-12-09,586870.0,8744.0,6821.143,9867.0,66.0,48.286,34173.807,509.169,397.199,574.562,3.843,2.812,1.26,473.0,27.543,1211.0,70.517,4867987.0,70754.0,283.466,4.12,51694.0,3.01,0.121,8.3,56.48,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-12-10,2020-12-10,595724.0,8854.0,7242.143,9928.0,61.0,48.286,34689.381,515.574,421.715,578.114,3.552,2.812,1.28,469.0,27.31,1179.0,68.654,4938028.0,70041.0,287.544,4.079,54261.0,3.16,0.121,8.3,56.48,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-12-11,2020-12-11,604828.0,9104.0,7609.0,9992.0,64.0,49.0,35219.513,530.132,443.077,581.84,3.727,2.853,1.29,472.0,27.485,1209.0,70.401,5006843.0,68815.0,291.552,4.007,57323.0,3.338,0.121,8.3,56.48,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-12-12,2020-12-12,614719.0,9891.0,8050.857,10045.0,53.0,51.0,35795.472,575.959,468.806,584.927,3.086,2.97,1.29,481.0,28.009,1242.0,72.322,5064549.0,57706.0,294.912,3.36,60975.0,3.551,0.121,8.3,56.48,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-12-13,2020-12-13,623176.0,8457.0,8249.429,10074.0,29.0,51.571,36287.928,492.456,480.369,586.615,1.689,3.003,1.28,497.0,28.941,1270.0,73.953,5115785.0,51236.0,297.895,2.984,63013.0,3.669,0.121,8.3,56.48,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-12-14,2020-12-14,629826.0,6650.0,8319.143,10108.0,34.0,54.0,36675.162,387.234,484.429,588.595,1.98,3.144,1.27,503.0,29.29,1369.0,79.718,5189281.0,73496.0,302.175,4.28,64784.0,3.772,0.124,8.1,56.48,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-12-15,2020-12-15,641015.0,11189.0,8984.143,10194.0,86.0,56.143,37326.704,651.542,523.152,593.603,5.008,3.269,1.32,524.0,30.513,1430.0,83.27,5262088.0,72807.0,306.415,4.24,66408.0,3.867,0.125,8.0,71.3,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-12-16,2020-12-16,653801.0,12786.0,9561.571,10272.0,78.0,57.857,38071.241,744.537,556.776,598.145,4.542,3.369,1.32,526.0,30.629,1438.0,83.736,5337300.0,75212.0,310.794,4.38,67045.0,3.904,0.129,7.8,78.7,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-12-17,2020-12-17,665750.0,11949.0,10003.714,10347.0,75.0,59.857,38767.039,695.798,582.523,602.512,4.367,3.486,1.3,536.0,31.212,1467.0,85.424,5408661.0,71361.0,314.95,4.155,67233.0,3.915,0.132,7.6,78.7,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-12-18,2020-12-18,677988.0,12238.0,10451.429,10431.0,84.0,62.714,39479.665,712.626,608.593,607.404,4.891,3.652,1.27,549.0,31.969,1485.0,86.472,5476102.0,67441.0,318.877,3.927,67037.0,3.904,0.135,7.4,78.7,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-12-19,2020-12-19,691028.0,13040.0,10901.286,10485.0,54.0,62.857,40238.992,759.327,634.789,610.548,3.144,3.66,1.24,560.0,32.609,1505.0,87.637,5536917.0,60815.0,322.418,3.541,67481.0,3.929,0.136,7.4,78.7,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-12-20,2020-12-20,702201.0,11173.0,11289.286,10517.0,32.0,63.286,40889.603,650.611,657.382,612.411,1.863,3.685,1.19,580.0,33.774,1533.0,89.268,5593286.0,56369.0,325.701,3.282,68214.0,3.972,0.137,7.3,78.7,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-12-21,2020-12-21,712021.0,9820.0,11742.143,10545.0,28.0,62.429,41461.428,571.825,683.752,614.042,1.63,3.635,1.13,586.0,34.123,1576.0,91.771,5669960.0,76674.0,330.165,4.465,68668.0,3.999,0.136,7.4,78.7,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-12-22,2020-12-22,722433.0,10412.0,11631.143,10659.0,114.0,66.429,42067.725,606.297,677.289,620.68,6.638,3.868,1.07,586.0,34.123,1703.0,99.167,5750541.0,80581.0,334.858,4.692,69779.0,4.063,0.133,7.5,78.7,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-12-23,2020-12-23,733940.0,11507.0,11448.429,10763.0,104.0,70.143,42737.785,670.06,666.649,626.736,6.056,4.084,1.02,608.0,35.404,1686.0,98.177,5830916.0,80375.0,339.538,4.68,70517.0,4.106,0.13,7.7,78.7,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-12-24,2020-12-24,745442.0,11502.0,11384.571,10852.0,89.0,72.143,43407.554,669.769,662.931,631.919,5.183,4.201,0.99,596.0,34.705,1712.0,99.691,5887902.0,56986.0,342.856,3.318,68463.0,3.987,0.129,7.8,78.7,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-12-25,2020-12-25,755298.0,9856.0,11044.286,10950.0,98.0,74.143,43981.475,573.921,643.116,637.625,5.707,4.317,0.95,600.0,34.938,1704.0,99.225,5922645.0,34743.0,344.879,2.023,63792.0,3.715,0.13,7.7,78.7,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-12-26,2020-12-26,764378.0,9080.0,10478.571,10996.0,46.0,73.0,44510.209,528.734,610.174,640.304,2.679,4.251,0.92,615.0,35.812,1734.0,100.972,5958915.0,36270.0,346.991,2.112,60285.0,3.51,0.13,7.7,78.7,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-12-27,2020-12-27,771793.0,7415.0,9941.714,11024.0,28.0,72.429,44941.989,431.78,578.912,641.934,1.63,4.218,0.91,631.0,36.744,1797.0,104.64,6001968.0,43053.0,349.498,2.507,58383.0,3.4,0.13,7.7,78.7,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-12-28,2020-12-28,779313.0,7520.0,9613.143,11069.0,45.0,74.857,45379.883,437.894,559.779,644.555,2.62,4.359,0.91,658.0,38.316,1922.0,111.919,6062901.0,60933.0,353.047,3.548,56134.0,3.269,0.132,7.6,78.7,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-12-29,2020-12-29,788723.0,9410.0,9470.0,11239.0,170.0,82.857,45927.833,547.95,551.444,654.454,9.899,4.825,0.91,684.0,39.83,2077.0,120.945,6128004.0,65103.0,356.838,3.791,53923.0,3.14,0.135,7.4,78.7,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-12-30,2020-12-30,798415.0,9692.0,9210.714,11351.0,112.0,84.0,46492.205,564.371,536.346,660.976,6.522,4.891,0.88,712.0,41.46,2002.0,116.578,6190570.0,62566.0,360.481,3.643,51379.0,2.992,0.139,7.2,78.7,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2020-12-31,2020-12-31,806620.0,8205.0,8739.714,11459.0,108.0,86.714,46969.987,477.782,508.919,667.265,6.289,5.049,0.86,724.0,42.159,2104.0,122.517,6230581.0,40011.0,362.811,2.33,48954.0,2.851,0.141,7.1,78.7,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-01-01,2021-01-01,815223.0,8603.0,8560.714,11556.0,97.0,86.571,47470.945,500.958,498.496,672.913,5.648,5.041,0.86,703.0,40.936,1957.0,113.957,6263853.0,33272.0,364.748,1.937,48744.0,2.838,0.14,7.1,78.7,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-01-02,2021-01-02,822625.0,7402.0,8321.0,11592.0,36.0,85.143,47901.968,431.023,484.537,675.009,2.096,4.958,0.86,698.0,40.645,2005.0,116.752,6310991.0,47138.0,367.493,2.745,50297.0,2.929,0.137,7.3,78.7,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-01-03,2021-01-03,829188.0,6563.0,8199.286,11639.0,47.0,87.857,48284.136,382.168,477.45,677.746,2.737,5.116,0.87,704.0,40.994,2006.0,116.811,6349826.0,38835.0,369.754,2.261,49694.0,2.894,0.137,7.3,78.7,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-01-04,2021-01-04,835529.0,6341.0,8030.857,11702.0,63.0,90.429,48653.376,369.24,467.642,681.415,3.669,5.266,0.88,715.0,41.635,2130.0,124.031,6404373.0,54547.0,372.931,3.176,48782.0,2.841,0.137,7.3,78.7,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-01-05,2021-01-05,842667.0,7138.0,7706.286,11889.0,187.0,92.857,49069.026,415.65,448.742,692.304,10.889,5.407,0.89,731.0,42.567,2159.0,125.72,6459741.0,55368.0,376.155,3.224,47391.0,2.76,0.138,7.2,78.7,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-01-06,2021-01-06,852302.0,9635.0,7698.143,12026.0,137.0,96.429,49630.078,561.052,448.268,700.281,7.978,5.615,0.9,704.0,40.994,2131.0,124.089,6514220.0,54479.0,379.327,3.172,46236.0,2.692,0.137,7.3,78.7,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-01-07,2021-01-07,860445.0,8143.0,7689.286,12111.0,85.0,93.143,50104.25,474.172,447.752,705.231,4.95,5.424,0.88,712.0,41.46,2052.0,119.489,6563912.0,49692.0,382.221,2.894,47619.0,2.773,0.133,7.5,78.7,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-01-08,2021-01-08,867789.0,7344.0,7509.429,12198.0,87.0,91.714,50531.896,427.646,437.279,710.297,5.066,5.341,0.86,708.0,41.227,1936.0,112.734,6609068.0,45156.0,384.85,2.629,49316.0,2.872,0.13,7.7,78.7,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-01-09,2021-01-09,874401.0,6612.0,7396.571,12334.0,136.0,106.0,50916.917,385.021,430.707,718.217,7.919,6.172,0.84,700.0,40.761,1874.0,109.124,6644253.0,35185.0,386.899,2.049,47609.0,2.772,0.13,7.7,78.7,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-01-10,2021-01-10,879818.0,5417.0,7232.857,12388.0,54.0,107.0,51232.352,315.435,421.174,721.361,3.144,6.231,0.83,711.0,41.402,1850.0,107.727,6672929.0,28676.0,388.569,1.67,46158.0,2.688,0.129,7.8,78.7,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-01-11,2021-01-11,884710.0,4892.0,7025.857,12438.0,50.0,105.143,51517.216,284.864,409.12,724.273,2.912,6.123,0.82,702.0,40.878,1926.0,112.152,6716558.0,43629.0,391.109,2.541,44598.0,2.597,0.125,8.0,78.7,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-01-12,2021-01-12,890810.0,6100.0,6877.571,12590.0,152.0,100.143,51872.423,355.207,400.485,733.124,8.851,5.831,0.81,695.0,40.47,1945.0,113.259,6757082.0,40524.0,393.469,2.36,42477.0,2.473,0.124,8.1,78.7,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-01-13,2021-01-13,897294.0,6484.0,6427.429,12712.0,122.0,98.0,52249.991,377.567,374.273,740.228,7.104,5.707,0.8,700.0,40.761,1821.0,106.038,6804286.0,47204.0,396.218,2.749,41438.0,2.413,0.121,8.3,78.7,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-01-14,2021-01-14,903325.0,6031.0,6125.714,12801.0,89.0,98.571,52601.179,351.189,356.704,745.41,5.183,5.74,0.8,693.0,40.354,1814.0,105.63,6852253.0,47967.0,399.011,2.793,41192.0,2.399,0.118,8.5,78.7,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-01-15,2021-01-15,908597.0,5272.0,5829.714,12895.0,94.0,99.571,52908.171,306.992,339.468,750.884,5.474,5.798,0.8,690.0,40.179,1784.0,103.883,6897892.0,45639.0,401.669,2.658,41261.0,2.403,0.115,8.7,78.7,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-01-16,2021-01-16,914195.0,5598.0,5684.857,12992.0,97.0,94.0,53234.146,325.975,331.033,756.532,5.648,5.474,0.83,671.0,39.073,1694.0,98.643,6934950.0,37058.0,403.826,2.158,41528.0,2.418,0.112,8.9,78.7,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-01-17,2021-01-17,918964.0,4769.0,5592.286,13033.0,41.0,92.143,53511.848,277.702,325.642,758.92,2.387,5.366,0.85,676.0,39.364,1708.0,99.458,6965999.0,31049.0,405.634,1.808,41867.0,2.438,0.11,9.1,78.7,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-01-18,2021-01-18,923249.0,4285.0,5505.571,13083.0,50.0,92.143,53761.366,249.518,320.593,761.831,2.912,5.366,0.86,690.0,40.179,1744.0,101.554,7013696.0,47697.0,408.412,2.777,42448.0,2.472,0.107,9.3,78.7,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-01-19,2021-01-19,928787.0,5538.0,5425.286,13189.0,106.0,85.571,54083.848,322.481,315.918,768.004,6.172,4.983,0.86,683.0,39.772,1767.0,102.894,7057235.0,43539.0,410.947,2.535,42879.0,2.497,0.105,9.5,78.7,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-01-20,2021-01-20,934587.0,5800.0,5327.571,13275.0,86.0,80.429,54421.585,337.738,310.228,773.012,5.008,4.683,0.86,679.0,39.539,1709.0,99.516,7102164.0,44929.0,413.563,2.616,42554.0,2.478,0.104,9.6,78.7,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-01-21,2021-01-21,940336.0,5749.0,5287.286,13364.0,89.0,80.429,54756.353,334.768,307.882,778.194,5.183,4.683,0.86,677.0,39.422,1667.0,97.07,7143112.0,40948.0,415.948,2.384,41551.0,2.42,0.105,9.5,78.7,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-01-22,2021-01-22,945766.0,5430.0,5309.857,13449.0,85.0,79.143,55072.545,316.192,309.196,783.144,4.95,4.609,0.86,674.0,39.247,1684.0,98.06,7179808.0,36696.0,418.085,2.137,40274.0,2.345,0.106,9.4,78.7,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-01-23,2021-01-23,950657.0,4891.0,5208.857,13537.0,88.0,77.857,55357.351,284.806,303.315,788.268,5.124,4.534,0.86,673.0,39.189,1633.0,95.091,7208792.0,28984.0,419.772,1.688,39120.0,2.278,0.108,9.3,82.41,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-01-24,2021-01-24,954703.0,4046.0,5105.571,13567.0,30.0,76.286,55592.953,235.601,297.301,790.015,1.747,4.442,0.86,680.0,39.597,1667.0,97.07,7233540.0,24748.0,421.214,1.441,38220.0,2.226,0.11,9.1,82.41,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-01-25,2021-01-25,958625.0,3922.0,5053.714,13606.0,39.0,74.714,55821.333,228.381,294.281,792.286,2.271,4.351,0.85,664.0,38.665,1720.0,100.157,7270273.0,36733.0,423.353,2.139,36654.0,2.134,0.111,9.0,82.41,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
2021-01-26,2021-01-26,963360.0,4735.0,4939.0,13692.0,86.0,71.857,56097.055,275.722,287.601,797.294,5.008,4.184,0.84,674.0,39.247,1705.0,99.283,7303646.0,33373.0,425.296,1.943,35202.0,2.05,0.113,8.8,82.41,17173094.0,508.544,43.2,18.779,11.881,48472.545,109.361,5.29,24.4,27.3,3.32,82.28,0.944
